"kmer.id" "j.counts" "genome" "sc3" "dif" "per" "esp_array"
"4174" "1718_2" 2 961 581 380 0.604578563995838 257.333333333333
"4175" "1719_2" 2 550 322 228 0.585454545454545 145.666666666667
"4176" "172_2" 2 539 276 263 0.512059369202226 136.166666666667
"4177" "1720_4" 4 440 127 313 0.288636363636364 47.5833333333333
"4178" "1721_1" 1 1 1 0 1 1
"4179" "1722_1" 1 62 58 4 0.935483870967742 40.3333333333333
"4180" "1723_1" 1 15 10 5 0.666666666666667 8.66666666666667
"4181" "1724_1" 1 1 1 0 1 1
"4182" "1726_1" 1 1 1 0 1 1
"4183" "1727_1" 1 1 1 0 1 1
"4184" "1728_2" 2 892 542 350 0.60762331838565 239.333333333333
"4185" "1729_2" 2 934 578 356 0.618843683083512 252.333333333333
"4186" "173_70" 70 89 78 11 0.876404494382023 1.12857142857143
"4187" "1730_1" 1 1524 816 708 0.535433070866142 780.333333333333
"4188" "1731_2" 2 63 27 36 0.428571428571429 15.3333333333333
"4189" "1732_1" 1 3 1 2 0.333333333333333 1.66666666666667
"4190" "1734_2" 2 801 477 324 0.595505617977528 213.333333333333
"4191" "1735_1" 1 1 1 0 1 1
"4192" "1736_1" 1 70 70 0 1 47
"4193" "1737_2" 2 315 120 195 0.380952380952381 72.8333333333333
"4194" "1738_2" 2 234 113 121 0.482905982905983 58.1666666666667
"4195" "1739_2" 2 1611 889 722 0.551831160769708 417
"4196" "174_1" 1 1 1 0 1 1
"4197" "1740_2" 2 3 3 0 1 1.33333333333333
"4198" "1741_2" 2 598 257 341 0.429765886287625 142.833333333333
"4199" "1742_80" 80 89 83 6 0.932584269662921 1.05
"4200" "1743_1" 1 231 151 80 0.653679653679654 127.666666666667
"4201" "1744_1" 1 817 479 338 0.586291309669523 432.333333333333
"4202" "1745_2" 2 988 546 442 0.552631578947368 256
"4203" "1746_2" 2 122 67 55 0.549180327868853 31.8333333333333
"4204" "1747_1" 1 1 1 0 1 1
"4205" "1748_1" 1 1 1 0 1 1
"4206" "1749_3" 3 3 3 0 1 1
"4207" "175_1" 1 1 1 0 1 1
"4208" "1750_2" 2 897 540 357 0.602006688963211 239.833333333333
"4209" "1751_2" 2 910 556 354 0.610989010989011 244.666666666667
"4210" "1752_2" 2 229 87 142 0.379912663755459 53
"4211" "1753_2" 2 564 322 242 0.570921985815603 148
"4212" "1754_2" 2 489 329 160 0.67280163599182 136.666666666667
"4213" "1755_2" 2 952 576 376 0.605042016806723 255
"4214" "1756_2" 2 2 2 0 1 1
"4215" "1757_2" 2 2 2 0 1 1
"4216" "1758_3" 3 3 3 0 1 1
"4217" "1759_2" 2 11 11 0 1 4
"4218" "176_1" 1 600 362 238 0.603333333333333 321
"4219" "1760_2" 2 131 66 65 0.50381679389313 33.1666666666667
"4220" "1761_1" 1 2 1 1 0.5 1.33333333333333
"4221" "1762_1" 1 337 168 169 0.498516320474777 168.666666666667
"4222" "1764_3" 3 79 76 3 0.962025316455696 17.5555555555556
"4223" "1765_1" 1 2 1 1 0.5 1.33333333333333
"4224" "1766_1" 1 6 6 0 1 4.33333333333333
"4225" "1767_2" 2 878 537 341 0.611617312072893 236.166666666667
"4226" "1768_1" 1 70 25 45 0.357142857142857 32
"4227" "1769_2" 2 747 426 321 0.570281124497992 195.833333333333
"4228" "177_2" 2 295 110 185 0.372881355932203 67.8333333333333
"4229" "1770_1" 1 277 195 82 0.703971119133574 157.666666666667
"4230" "1771_3" 3 38 36 2 0.947368421052632 8.55555555555556
"4231" "1772_1" 1 1 1 0 1 1
"4232" "1773_74" 74 75 75 0 1 1.00900900900901
"4233" "1774_1" 1 45 43 2 0.955555555555556 29.6666666666667
"4234" "1775_32" 32 35 33 2 0.942857142857143 1.04166666666667
"4235" "1776_2" 2 3 3 0 1 1.33333333333333
"4236" "1777_2" 2 1359 685 674 0.504047093451067 341
"4237" "1778_4" 4 996 380 616 0.381526104417671 115
"4238" "178_1" 1 69 26 43 0.376811594202899 32
"4239" "1780_2" 2 155 63 92 0.406451612903226 36.6666666666667
"4240" "1781_1" 1 1 1 0 1 1
"4241" "1782_2" 2 2 2 0 1 1
"4242" "1783_1" 1 77 77 0 1 51.6666666666667
"4243" "1784_2" 2 559 366 193 0.65474060822898 154.5
"4244" "1785_2" 2 2 2 0 1 1
"4245" "1786_1" 1 1 1 0 1 1
"4246" "1787_1" 1 84 84 0 1 56.3333333333333
"4247" "1788_1" 1 132 75 57 0.568181818181818 69.3333333333333
"4248" "1789_5" 5 5 5 0 1 1
"4249" "179_2" 2 2 2 0 1 1
"4250" "1791_2" 2 843 486 357 0.576512455516014 221.833333333333
"4251" "1792_2" 2 233 102 131 0.437768240343348 56.1666666666667
"4252" "1793_2" 2 865 517 348 0.597687861271676 230.666666666667
"4253" "1794_2" 2 1416 788 628 0.556497175141243 367.666666666667
"4254" "1795_1" 1 1 1 0 1 1
"4255" "1796_3" 3 3 3 0 1 1
"4256" "1797_2" 2 927 544 383 0.586839266450917 245.5
"4257" "1798_2" 2 285 149 136 0.52280701754386 72.6666666666667
"4258" "1799_2" 2 60 25 35 0.416666666666667 14.5
"4259" "18_1" 1 203 121 82 0.596059113300493 108.333333333333
"4260" "180_2" 2 737 416 321 0.564450474898236 192.5
"4261" "1800_1" 1 6 6 0 1 4.33333333333333
"4262" "1801_9" 9 9 9 0 1 1
"4263" "1802_79" 79 81 81 0 1 1.0168776371308
"4264" "1803_1" 1 1 1 0 1 1
"4265" "1804_1" 1 1 1 0 1 1
"4266" "1805_2" 2 651 376 275 0.577572964669739 171.5
"4267" "1806_71" 71 72 72 0 1 1.0093896713615
"4268" "1807_2" 2 4 4 0 1 1.66666666666667
"4269" "1808_1" 1 67 67 0 1 45
"4270" "1809_1" 1 65 58 7 0.892307692307692 41.3333333333333
"4271" "181_2" 2 300 140 160 0.466666666666667 73.6666666666667
"4272" "1810_3" 3 50 45 5 0.9 10.8888888888889
"4273" "1811_2" 2 1561 879 682 0.563100576553491 407
"4274" "1812_2" 2 2 2 0 1 1
"4275" "1813_2" 2 127 56 71 0.440944881889764 30.8333333333333
"4276" "1814_1" 1 1 1 0 1 1
"4277" "1815_1" 1 4 1 3 0.25 2
"4278" "1816_1" 1 1 1 0 1 1
"4279" "1817_1" 1 76 76 0 1 51
"4280" "1818_2" 2 271 104 167 0.383763837638376 62.8333333333333
"4281" "1819_2" 2 1433 772 661 0.538729937194696 367.833333333333
"4282" "182_2" 2 1595 913 682 0.572413793103448 418.333333333333
"4283" "1820_2" 2 635 290 345 0.456692913385827 154.5
"4284" "1821_4" 4 4 4 0 1 1
"4285" "1822_1" 1 1 1 0 1 1
"4286" "1823_1" 1 3 3 0 1 2.33333333333333
"4287" "1824_2" 2 776 479 297 0.617268041237113 209.5
"4288" "1825_1" 1 1 1 0 1 1
"4289" "1826_4" 4 4 4 0 1 1
"4290" "1827_1" 1 1 1 0 1 1
"4291" "1828_1" 1 1392 745 647 0.535201149425287 712.666666666667
"4292" "1829_2" 2 850 479 371 0.563529411764706 221.833333333333
"4293" "183_1" 1 1 1 0 1 1
"4294" "1830_2" 2 700 388 312 0.554285714285714 181.666666666667
"4295" "1831_2" 2 2 2 0 1 1
"4296" "1832_2" 2 221 121 100 0.547511312217195 57.3333333333333
"4297" "1833_2" 2 783 499 284 0.637292464878672 214
"4298" "1834_2" 2 1344 743 601 0.552827380952381 348.166666666667
"4299" "1835_1" 1 7 7 0 1 5
"4300" "1836_2" 2 17 13 4 0.764705882352941 5.33333333333333
"4301" "1837_1" 1 82 82 0 1 55
"4302" "1838_2" 2 1395 731 664 0.524014336917563 354.666666666667
"4303" "1839_57" 57 57 57 0 1 1
"4304" "184_2" 2 1067 534 533 0.500468603561387 267.166666666667
"4305" "1840_2" 2 62 39 23 0.629032258064516 17.1666666666667
"4306" "1841_1" 1 79 79 0 1 53
"4307" "1842_1" 1 1 1 0 1 1
"4308" "1843_2" 2 1411 753 658 0.533664068036853 361
"4309" "1844_3" 3 19 14 5 0.736842105263158 4
"4310" "1846_4" 4 1908 927 981 0.485849056603774 236.583333333333
"4311" "1847_2" 2 513 300 213 0.584795321637427 135.833333333333
"4312" "1848_2" 2 233 97 136 0.416309012875536 55.3333333333333
"4313" "1849_4" 4 2729 1320 1409 0.483693660681568 337.75
"4314" "185_73" 73 75 75 0 1 1.01826484018265
"4315" "1850_4" 4 1129 511 618 0.452612931798051 137
"4316" "1851_1" 1 1 1 0 1 1
"4317" "1852_2" 2 3 3 0 1 1.33333333333333
"4318" "1853_2" 2 272 122 150 0.448529411764706 66
"4319" "1854_3" 3 3 3 0 1 1
"4320" "1855_4" 4 1129 485 644 0.429583702391497 134.833333333333
"4321" "1856_2" 2 515 276 239 0.535922330097087 132.166666666667
"4322" "1857_1" 1 4 2 2 0.5 2.33333333333333
"4323" "1858_2" 2 875 512 363 0.585142857142857 231.5
"4324" "1859_2" 2 1558 879 679 0.56418485237484 406.5
